inverse_sequential,5,Counting Sort (Stable),-1,-1,0
inverse_sequential,10,Counting Sort (Stable),-1,-1,0
inverse_sequential,15,Counting Sort (Stable),-1,-1,0
inverse_sequential,20,Counting Sort (Stable),-1,-1,0
inverse_sequential,25,Counting Sort (Stable),-1,-1,0
inverse_sequential,30,Counting Sort (Stable),-1,-1,1
inverse_sequential,35,Counting Sort (Stable),-1,-1,1
inverse_sequential,40,Counting Sort (Stable),-1,-1,1
inverse_sequential,45,Counting Sort (Stable),-1,-1,1
inverse_sequential,50,Counting Sort (Stable),-1,-1,1
inverse_sequential,55,Counting Sort (Stable),-1,-1,1
inverse_sequential,60,Counting Sort (Stable),-1,-1,2
inverse_sequential,65,Counting Sort (Stable),-1,-1,2
inverse_sequential,70,Counting Sort (Stable),-1,-1,1
inverse_sequential,75,Counting Sort (Stable),-1,-1,2
inverse_sequential,80,Counting Sort (Stable),-1,-1,1
inverse_sequential,85,Counting Sort (Stable),-1,-1,1
inverse_sequential,90,Counting Sort (Stable),-1,-1,1
inverse_sequential,95,Counting Sort (Stable),-1,-1,2
inverse_sequential,100,Counting Sort (Stable),-1,-1,2
inverse_sequential,1000,Counting Sort (Stable),-1,-1,18
inverse_sequential,2000,Counting Sort (Stable),-1,-1,47
inverse_sequential,3000,Counting Sort (Stable),-1,-1,56
inverse_sequential,4000,Counting Sort (Stable),-1,-1,70
inverse_sequential,5000,Counting Sort (Stable),-1,-1,87
inverse_sequential,6000,Counting Sort (Stable),-1,-1,137
inverse_sequential,7000,Counting Sort (Stable),-1,-1,121
inverse_sequential,8000,Counting Sort (Stable),-1,-1,167
inverse_sequential,9000,Counting Sort (Stable),-1,-1,170
inverse_sequential,10000,Counting Sort (Stable),-1,-1,173
