random_big,5,Radix Sort,-1,-1,1
random_big,10,Radix Sort,-1,-1,2
random_big,15,Radix Sort,-1,-1,3
random_big,20,Radix Sort,-1,-1,3
random_big,25,Radix Sort,-1,-1,4
random_big,30,Radix Sort,-1,-1,5
random_big,35,Radix Sort,-1,-1,5
random_big,40,Radix Sort,-1,-1,6
random_big,45,Radix Sort,-1,-1,7
random_big,50,Radix Sort,-1,-1,7
random_big,55,Radix Sort,-1,-1,8
random_big,60,Radix Sort,-1,-1,9
random_big,65,Radix Sort,-1,-1,12
random_big,70,Radix Sort,-1,-1,10
random_big,75,Radix Sort,-1,-1,11
random_big,80,Radix Sort,-1,-1,11
random_big,85,Radix Sort,-1,-1,12
random_big,90,Radix Sort,-1,-1,13
random_big,95,Radix Sort,-1,-1,13
random_big,100,Radix Sort,-1,-1,15
random_big,1000,Radix Sort,-1,-1,136
random_big,2000,Radix Sort,-1,-1,276
random_big,3000,Radix Sort,-1,-1,423
random_big,4000,Radix Sort,-1,-1,602
random_big,5000,Radix Sort,-1,-1,727
random_big,6000,Radix Sort,-1,-1,825
random_big,7000,Radix Sort,-1,-1,967
random_big,8000,Radix Sort,-1,-1,1109
random_big,9000,Radix Sort,-1,-1,1234
random_big,10000,Radix Sort,-1,-1,1696
